Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_forms\templates with glob **/*.
Watching dir C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\templates with glob **/*.
Watching dir C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\locale with glob **/*.mo.
Watching dir C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\whitenoise\runserver_nostatic\locale with glob **/*.mo.
Watching dir C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_forms\locale with glob **/*.mo.
Watching dir C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\locale with glob **/*.mo.
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\migrations\0002_remove_content_type_name.py first seen with mtime 1656852581.7155347
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\migrations\__init__.py first seen with mtime 1656852581.7165332
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0008_alter_user_username_max_length.py first seen with mtime 1656852581.4408944
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0006_require_contenttypes_0002.py first seen with mtime 1656852581.4388983
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sessions\migrations\__init__.py first seen with mtime 1656852583.505283
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\0005_twooptionpoll_option_one_count_and_more.py first seen with mtime 1657232080.0454068
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\messages\middleware.py first seen with mtime 1656852582.7098982
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\sql\compiler.py first seen with mtime 1656852584.0979817
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\__init__.py first seen with mtime 1656852581.4448824
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0012_alter_user_first_name_max_length.py first seen with mtime 1656852581.4438848
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\0001_initial.py first seen with mtime 1657136468.9110065
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0009_alter_user_last_name_max_length.py first seen with mtime 1656852581.441891
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\0002_alter_image_img_src.py first seen with mtime 1657172122.1767294
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\migrations\0001_initial.py first seen with mtime 1656852580.542396
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0005_alter_user_last_login_null.py first seen with mtime 1656852581.4379025
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\0006_alter_twooptionpoll_option_one_and_more.py first seen with mtime 1657232961.5204897
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\0004_rename_title_twooptionpoll_question.py first seen with mtime 1657229166.0504467
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0010_alter_group_name_max_length.py first seen with mtime 1656852581.4428878
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\__init__.py first seen with mtime 1657123485.345348
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\migrations\__init__.py first seen with mtime 1656852580.546381
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\migrations\0001_initial.py first seen with mtime 1656852581.7145367
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\loader.py first seen with mtime 1656852584.032621
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\0003_twooptionpoll.py first seen with mtime 1657228362.618718
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\DjangoApp\wsgi.py first seen with mtime 1657172533.6059668
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\middleware\clickjacking.py first seen with mtime 1656852584.218659
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1656852583.2439811
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\graph.py first seen with mtime 1656852584.0316236
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\executor.py first seen with mtime 1656852584.0306263
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sessions\backends\db.py first seen with mtime 1656852583.245976
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0003_alter_user_email_max_length.py first seen with mtime 1656852581.4339123
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\migrations\0002_logentry_remove_auto_add.py first seen with mtime 1656852580.5443923
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0001_initial.py first seen with mtime 1656852581.4319172
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0002_alter_permission_name_max_length.py first seen with mtime 1656852581.432915
File C:\Users\bbkub\OneDrive\Pulpit\programming\Python\Django\linode-django\website\migrations\0007_remove_image_title.py first seen with mtime 1657272072.997731
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0007_alter_validators_add_error_messages.py first seen with mtime 1656852581.4398968
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\recorder.py first seen with mtime 1656852584.037608
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\migrations\0003_logentry_add_action_flag_choices.py first seen with mtime 1656852580.545391
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sessions\exceptions.py first seen with mtime 1656852583.2389953
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\migrations\0011_update_proxy_permissions.py first seen with mtime 1656852581.4428878
(0.000) SELECT "website_image"."id", "website_image"."img_src", "website_image"."title" FROM "website_image"; args=(); alias=default
"GET /slider/ HTTP/1.1" 200 3653
"GET /static/css/style.css HTTP/1.1" 304 0
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1656852582.7118928
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1656852582.7148855
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\messages\context_processors.py first seen with mtime 1656852582.7089012
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\context_processors.py first seen with mtime 1656852584.2316246
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\textwrap.py first seen with mtime 1648072900.0
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\whitenoise\compress.py first seen with mtime 1657013569.3621538
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sessions\serializers.py first seen with mtime 1656852583.241987
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\context_processors.py first seen with mtime 1656852581.064859
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\messages\storage\cookie.py first seen with mtime 1656852582.715883
File C:\Users\bbkub\AppData\Local\Programs\Python\Python39\Lib\site-packages\whitenoise\storage.py first seen with mtime 1657013569.3761497
Exception while resolving variable 'include_media' in template 'bootstrap4/uni_form.html'.
Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 875, in _resolve_lookup
    current = current[bit]
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'include_media'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 881, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
AttributeError: type object 'Context' has no attribute 'include_media'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 891, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'include_media'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 898, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [include_media] in [{'True': True, 'False': False, 'None': None}, {'True': True, 'False': False, 'None': None, 'field_class': '', 'field_template': 'bootstrap4/field.html', 'form_show_errors': True, 'form_show_labels': True, 'label_class': '', 'form': <AuthenticationForm bound=False, valid=Unknown, fields=(username;password)>}]
Exception while resolving variable 'tag' in template 'bootstrap4/uni_form.html'.
Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 875, in _resolve_lookup
    current = current[bit]
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'tag'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 881, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
AttributeError: type object 'Context' has no attribute 'tag'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 891, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'tag'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 898, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [tag] in [{'True': True, 'False': False, 'None': None}, {'True': True, 'False': False, 'None': None, 'field_class': '', 'field_template': 'bootstrap4/field.html', 'form_show_errors': True, 'form_show_labels': True, 'label_class': '', 'form': <AuthenticationForm bound=False, valid=False, fields=(username;password)>}, {'forloop': {'parentloop': {}, 'counter0': 0, 'counter': 1, 'revcounter': 2, 'revcounter0': 1, 'first': True, 'last': False}, 'field': <django.forms.boundfield.BoundField object at 0x0000023B79590790>}, {}]
Exception while resolving variable 'form_class' in template 'bootstrap4/uni_form.html'.
Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 875, in _resolve_lookup
    current = current[bit]
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'form_class'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 881, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
AttributeError: type object 'Context' has no attribute 'form_class'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 891, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'form_class'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 898, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [form_class] in [{'True': True, 'False': False, 'None': None}, {'True': True, 'False': False, 'None': None, 'field_class': '', 'field_template': 'bootstrap4/field.html', 'form_show_errors': True, 'form_show_labels': True, 'label_class': '', 'form': <AuthenticationForm bound=False, valid=False, fields=(username;password)>}, {'forloop': {'parentloop': {}, 'counter0': 0, 'counter': 1, 'revcounter': 2, 'revcounter0': 1, 'first': True, 'last': False}, 'field': <django.forms.boundfield.BoundField object at 0x0000023B79590790>}, {}]
Exception while resolving variable 'wrapper_class' in template 'bootstrap4/uni_form.html'.
Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 875, in _resolve_lookup
    current = current[bit]
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'wrapper_class'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 881, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
AttributeError: type object 'Context' has no attribute 'wrapper_class'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 891, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'wrapper_class'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\bbkub\AppData\Local\Programs\Python\Python39\lib\site-packages\django\template\base.py", line 898, in _resolve_lookup
